"REF_DATE","GEO","DGUID","Sex","Selected causes of death (ICD-10)","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Ontario","2016A000235","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573225","7.2.8.1","38962","","","","0"
"2011","Ontario","2016A000235","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573226","7.2.8.2","625.4","","","","1"
"2011","Ontario","2016A000235","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573227","7.2.9.1","24195","","","","0"
"2011","Ontario","2016A000235","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573228","7.2.9.2","388.4","","","","1"
"2011","Ontario","2016A000235","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573229","7.3.8.1","15997","","","","0"
"2011","Ontario","2016A000235","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573230","7.3.8.2","256.0","","","","1"
"2011","Ontario","2016A000235","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573231","7.3.9.1","9273","","","","0"
"2011","Ontario","2016A000235","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573232","7.3.9.2","148.4","","","","1"
"2011","Manitoba","2016A000246","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573233","8.1.8.1","10422","","","","0"
"2011","Manitoba","2016A000246","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573234","8.1.8.2","893.8","","","","1"
"2011","Manitoba","2016A000246","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573235","8.1.9.1","5028","","","","0"
"2011","Manitoba","2016A000246","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573236","8.1.9.2","431.2","","","","1"
"2011","Manitoba","2016A000246","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573237","8.2.8.1","7264","","","","0"
"2011","Manitoba","2016A000246","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573238","8.2.8.2","1232.3","","","","1"
"2011","Manitoba","2016A000246","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573239","8.2.9.1","2900","","","","0"
"2011","Manitoba","2016A000246","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573240","8.2.9.2","492.0","","","","1"
"2011","Manitoba","2016A000246","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573241","8.3.8.1","3159","","","","0"
"2011","Manitoba","2016A000246","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573242","8.3.8.2","547.8","","","","1"
"2011","Manitoba","2016A000246","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573243","8.3.9.1","2128","","","","0"
"2011","Manitoba","2016A000246","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573244","8.3.9.2","369.0","","","","1"
"2011","Saskatchewan","2016A000247","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573245","9.1.8.1","11399","","","","0"
"2011","Saskatchewan","2016A000247","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573246","9.1.8.2","1164.9","","","","1"
"2011","Saskatchewan","2016A000247","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573247","9.1.9.1","4800","","","","0"
"2011","Saskatchewan","2016A000247","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573248","9.1.9.2","490.5","","","","1"
"2011","Saskatchewan","2016A000247","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573249","9.2.8.1","8217","","","","0"
"2011","Saskatchewan","2016A000247","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573250","9.2.8.2","1662.3","","","","1"
"2011","Saskatchewan","2016A000247","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573251","9.2.9.1","3520","","","","0"
"2011","Saskatchewan","2016A000247","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573252","9.2.9.2","712.2","","","","1"
"2011","Saskatchewan","2016A000247","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573253","9.3.8.1","3183","","","","0"
"2011","Saskatchewan","2016A000247","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573254","9.3.8.2","657.2","","","","1"
"2011","Saskatchewan","2016A000247","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573255","9.3.9.1","1280","","","","0"
"2011","Saskatchewan","2016A000247","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573256","9.3.9.2","264.3","","","","1"
"2011","Alberta","2016A000248","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573257","10.1.8.1","19391","","","","0"
"2011","Alberta","2016A000248","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573258","10.1.8.2","539.9","","","","1"
"2011","Alberta","2016A000248","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573259","10.1.9.1","15245","","","","0"
"2011","Alberta","2016A000248","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573260","10.1.9.2","424.5","","","","1"
"2011","Alberta","2016A000248","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573261","10.2.8.1","15322","","","","0"
"2011","Alberta","2016A000248","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573262","10.2.8.2","828.6","","","","1"
"2011","Alberta","2016A000248","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573263","10.2.9.1","11575","","","","0"
"2011","Alberta","2016A000248","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573264","10.2.9.2","625.9","","","","1"
"2011","Alberta","2016A000248","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573265","10.3.8.1","4069","","","","0"
"2011","Alberta","2016A000248","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573266","10.3.8.2","233.6","","","","1"
"2011","Alberta","2016A000248","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573267","10.3.9.1","3670","","","","0"
"2011","Alberta","2016A000248","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573268","10.3.9.2","210.7","","","","1"
"2011","British Columbia","2016A000259","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573269","11.1.8.1","28131","","","","0"
"2011","British Columbia","2016A000259","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573270","11.1.8.2","661.7","","","","1"
"2011","British Columbia","2016A000259","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573271","11.1.9.1","13045","","","","0"
"2011","British Columbia","2016A000259","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573272","11.1.9.2","306.9","","","","1"
"2011","British Columbia","2016A000259","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573273","11.2.8.1","20526","","","","0"
"2011","British Columbia","2016A000259","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573274","11.2.8.2","964.0","","","","1"
"2011","British Columbia","2016A000259","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573275","11.2.9.1","9478","","","","0"
"2011","British Columbia","2016A000259","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573276","11.2.9.2","445.1","","","","1"
"2011","British Columbia","2016A000259","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573277","11.3.8.1","7605","","","","0"
"2011","British Columbia","2016A000259","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573278","11.3.8.2","358.4","","","","1"
"2011","British Columbia","2016A000259","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573279","11.3.9.1","3568","","","","0"
"2011","British Columbia","2016A000259","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573280","11.3.9.2","168.1","","","","1"
"2011","Yukon","2015A00076001","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573281","12.1.8.1","398","","","","0"
"2011","Yukon","2015A00076001","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573282","12.1.8.2","1152.6","","","","1"
"2011","Yukon","2015A00076001","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573283","12.1.9.1","138","","","","0"
"2011","Yukon","2015A00076001","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573284","12.1.9.2","398.7","","","","1"
"2011","Yukon","2015A00076001","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573285","12.2.8.1","318","","","","0"
"2011","Yukon","2015A00076001","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573286","12.2.8.2","1803.2","","","","1"
"2011","Yukon","2015A00076001","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573287","12.2.9.1","138","","","","0"
"2011","Yukon","2015A00076001","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573288","12.2.9.2","780.9","","","","1"
"2011","Yukon","2015A00076001","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573289","12.3.8.1","80","","","","0"
"2011","Yukon","2015A00076001","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573290","12.3.8.2","473.9","","","","1"
"2011","Yukon","2015A00076001","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573291","12.3.9.1","0","","","","0"
"2011","Yukon","2015A00076001","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573292","12.3.9.2","0.0","","","","1"
"2011","Northwest Territories","2015A00076101","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573293","14.1.8.1","360","","","","0"
"2011","Northwest Territories","2015A00076101","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573294","14.1.8.2","831.6","","","","1"
"2011","Northwest Territories","2015A00076101","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573295","14.1.9.1","298","","","","0"
"2011","Northwest Territories","2015A00076101","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573296","14.1.9.2","687.2","","","","1"
"2011","Northwest Territories","2015A00076101","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573297","14.2.8.1","265","","","","0"
"2011","Northwest Territories","2015A00076101","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573298","14.2.8.2","1182.0","","","","1"
"2011","Northwest Territories","2015A00076101","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573299","14.2.9.1","298","","","","0"
"2011","Northwest Territories","2015A00076101","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573300","14.2.9.2","1326.9","","","","1"
"2011","Northwest Territories","2015A00076101","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573301","14.3.8.1","95","","","","0"
"2011","Northwest Territories","2015A00076101","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573302","14.3.8.2","455.2","","","","1"
"2011","Northwest Territories","2015A00076101","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573303","14.3.9.1","0","","","","0"
"2011","Northwest Territories","2015A00076101","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573304","14.3.9.2","0.0","","","","1"
"2011","Nunavut","2015A00076201","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573305","15.1.8.1","510","","","","0"
"2011","Nunavut","2015A00076201","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573306","15.1.8.2","1534.0","","","","1"
"2011","Nunavut","2015A00076201","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573307","15.1.9.1","1150","","","","0"
"2011","Nunavut","2015A00076201","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573308","15.1.9.2","3459.0","","","","1"
"2011","Nunavut","2015A00076201","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573309","15.2.8.1","295","","","","0"
"2011","Nunavut","2015A00076201","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573310","15.2.8.2","1728.8","","","","1"
"2011","Nunavut","2015A00076201","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573311","15.2.9.1","965","","","","0"
"2011","Nunavut","2015A00076201","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573312","15.2.9.2","5655.2","","","","1"
"2011","Nunavut","2015A00076201","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573313","15.3.8.1","215","","","","0"
"2011","Nunavut","2015A00076201","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573314","15.3.8.2","1328.6","","","","1"
"2011","Nunavut","2015A00076201","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573315","15.3.9.1","185","","","","0"
"2011","Nunavut","2015A00076201","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573316","15.3.9.2","1143.2","","","","1"
"2012","Canada","2016A000011124","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573149","1.1.8.1","179894","","","","0"
"2012","Canada","2016A000011124","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573150","1.1.8.2","554.5","","","","1"
"2012","Canada","2016A000011124","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573151","1.1.9.1","114115","","","","0"
"2012","Canada","2016A000011124","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573152","1.1.9.2","351.8","","","","1"
"2012","Canada","2016A000011124","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573153","1.2.8.1","129588","","","","0"
"2012","Canada","2016A000011124","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573154","1.2.8.2","795.8","","","","1"
"2012","Canada","2016A000011124","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573155","1.2.9.1","85575","","","","0"
"2012","Canada","2016A000011124","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573156","1.2.9.2","525.5","","","","1"
"2012","Canada","2016A000011124","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573157","1.3.8.1","50307","","","","0"
"2012","Canada","2016A000011124","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573158","1.3.8.2","311.4","","","","1"
"2012","Canada","2016A000011124","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573159","1.3.9.1","28540","","","","0"
"2012","Canada","2016A000011124","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573160","1.3.9.2","176.7","","","","1"
"2012","Newfoundland and Labrador","2016A000210","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573161","2.1.8.1","2790","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573162","2.1.8.2","566.0","","","","1"
"2012","Newfoundland and Labrador","2016A000210","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573163","2.1.9.1","1358","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573164","2.1.9.2","275.4","","","","1"
"2012","Newfoundland and Labrador","2016A000210","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573165","2.2.8.1","2372","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573166","2.2.8.2","965.4","","","","1"
"2012","Newfoundland and Labrador","2016A000210","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573167","2.2.9.1","1048","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573168","2.2.9.2","426.3","","","","1"
"2012","Newfoundland and Labrador","2016A000210","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573169","2.3.8.1","418","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573170","2.3.8.2","168.9","","","","1"
"2012","Newfoundland and Labrador","2016A000210","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573171","2.3.9.1","310","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573172","2.3.9.2","125.4","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573173","3.1.8.1","778","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573174","3.1.8.2","576.2","","","","1"
"2012","Prince Edward Island","2015A00071100","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573175","3.1.9.1","298","","","","0"
"2012","Prince Edward Island","2015A00071100","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573176","3.1.9.2","220.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573177","3.2.8.1","595","","","","0"
"2012","Prince Edward Island","2015A00071100","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573178","3.2.8.2","891.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573179","3.2.9.1","163","","","","0"
"2012","Prince Edward Island","2015A00071100","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573180","3.2.9.2","243.5","","","","1"
"2012","Prince Edward Island","2015A00071100","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573181","3.3.8.1","183","","","","0"
"2012","Prince Edward Island","2015A00071100","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573182","3.3.8.2","267.6","","","","1"
"2012","Prince Edward Island","2015A00071100","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573183","3.3.9.1","135","","","","0"
"2012","Prince Edward Island","2015A00071100","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573184","3.3.9.2","198.0","","","","1"
"2012","Nova Scotia","2016A000212","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573185","4.1.8.1","5815","","","","0"
"2012","Nova Scotia","2016A000212","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573186","4.1.8.2","663.8","","","","1"
"2012","Nova Scotia","2016A000212","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573187","4.1.9.1","3333","","","","0"
"2012","Nova Scotia","2016A000212","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573188","4.1.9.2","380.4","","","","1"
"2012","Nova Scotia","2016A000212","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573189","4.2.8.1","4145","","","","0"
"2012","Nova Scotia","2016A000212","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573190","4.2.8.2","950.2","","","","1"
"2012","Nova Scotia","2016A000212","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573191","4.2.9.1","2288","","","","0"
"2012","Nova Scotia","2016A000212","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573192","4.2.9.2","524.5","","","","1"
"2012","Nova Scotia","2016A000212","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573193","4.3.8.1","1670","","","","0"
"2012","Nova Scotia","2016A000212","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573194","4.3.8.2","379.7","","","","1"
"2012","Nova Scotia","2016A000212","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573195","4.3.9.1","1045","","","","0"
"2012","Nova Scotia","2016A000212","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573196","4.3.9.2","237.6","","","","1"
"2012","New Brunswick","2016A000213","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573197","5.1.8.1","5170","","","","0"
"2012","New Brunswick","2016A000213","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573198","5.1.8.2","736.9","","","","1"
"2012","New Brunswick","2016A000213","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573199","5.1.9.1","3220","","","","0"
"2012","New Brunswick","2016A000213","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573200","5.1.9.2","459.0","","","","1"
"2012","New Brunswick","2016A000213","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573201","5.2.8.1","3688","","","","0"
"2012","New Brunswick","2016A000213","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573202","5.2.8.2","1046.4","","","","1"
"2012","New Brunswick","2016A000213","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573203","5.2.9.1","2603","","","","0"
"2012","New Brunswick","2016A000213","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573204","5.2.9.2","738.5","","","","1"
"2012","New Brunswick","2016A000213","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573205","5.3.8.1","1482","","","","0"
"2012","New Brunswick","2016A000213","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573206","5.3.8.2","424.6","","","","1"
"2012","New Brunswick","2016A000213","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573207","5.3.9.1","618","","","","0"
"2012","New Brunswick","2016A000213","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573208","5.3.9.2","176.9","","","","1"
"2012","Quebec","2016A000224","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573209","6.1.8.1","31532","","","","0"
"2012","Quebec","2016A000224","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573210","6.1.8.2","419.8","","","","1"
"2012","Quebec","2016A000224","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573211","6.1.9.1","29915","","","","0"
"2012","Quebec","2016A000224","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573212","6.1.9.2","398.2","","","","1"
"2012","Quebec","2016A000224","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573213","6.2.8.1","22698","","","","0"
"2012","Quebec","2016A000224","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573214","6.2.8.2","598.9","","","","1"
"2012","Quebec","2016A000224","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573215","6.2.9.1","23343","","","","0"
"2012","Quebec","2016A000224","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573216","6.2.9.2","615.9","","","","1"
"2012","Quebec","2016A000224","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573217","6.3.8.1","8835","","","","0"
"2012","Quebec","2016A000224","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573218","6.3.8.2","237.4","","","","1"
"2012","Quebec","2016A000224","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573219","6.3.9.1","6573","","","","0"
"2012","Quebec","2016A000224","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573220","6.3.9.2","176.6","","","","1"
"2012","Ontario","2016A000235","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573221","7.1.8.1","61278","","","","0"
"2012","Ontario","2016A000235","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573222","7.1.8.2","489.7","","","","1"
"2012","Ontario","2016A000235","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573223","7.1.9.1","35410","","","","0"
"2012","Ontario","2016A000235","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573224","7.1.9.2","283.0","","","","1"
"2012","Ontario","2016A000235","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573225","7.2.8.1","44328","","","","0"
"2012","Ontario","2016A000235","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573226","7.2.8.2","712.5","","","","1"
"2012","Ontario","2016A000235","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573227","7.2.9.1","26600","","","","0"
"2012","Ontario","2016A000235","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573228","7.2.9.2","427.6","","","","1"
"2012","Ontario","2016A000235","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573229","7.3.8.1","16950","","","","0"
"2012","Ontario","2016A000235","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573230","7.3.8.2","269.4","","","","1"
"2012","Ontario","2016A000235","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573231","7.3.9.1","8810","","","","0"
"2012","Ontario","2016A000235","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573232","7.3.9.2","140.0","","","","1"
"2012","Manitoba","2016A000246","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573233","8.1.8.1","11281","","","","0"
"2012","Manitoba","2016A000246","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573234","8.1.8.2","966.4","","","","1"
"2012","Manitoba","2016A000246","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573235","8.1.9.1","5768","","","","0"
"2012","Manitoba","2016A000246","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573236","8.1.9.2","494.1","","","","1"
"2012","Manitoba","2016A000246","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573237","8.2.8.1","7134","","","","0"
"2012","Manitoba","2016A000246","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573238","8.2.8.2","1213.6","","","","1"
"2012","Manitoba","2016A000246","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573239","8.2.9.1","3568","","","","0"
"2012","Manitoba","2016A000246","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573240","8.2.9.2","606.9","","","","1"
