submission_date,state,case_number,death_number,new_death
2021-06-12,WA,7.59,0.00,0
2022-02-12,WA,63.79,0.00,0
2020-08-11,WA,6.06,0.24,19
2021-02-22,WA,7.01,0.44,35
2020-07-16,WA,15.40,0.08,6
2020-09-28,WA,4.53,0.00,0
2021-01-01,WA,34.45,0.00,0
2022-09-24,WA,15.93,0.00,0
2021-11-20,WA,19.13,0.00,0
2021-02-01,WA,12.55,0.41,33
2021-05-11,WA,9.41,0.09,7
2021-11-18,WA,25.31,0.38,30
2022-02-08,WA,51.22,0.00,0
2021-02-07,WA,22.56,0.00,0
2021-10-13,WA,33.38,0.64,51
2021-02-24,WA,11.11,0.39,31
2021-06-25,WA,5.89,0.05,4
2021-06-10,WA,7.70,0.13,10
2021-12-02,WA,26.55,0.44,35
2021-08-25,WA,37.59,0.39,31
2022-08-03,WA,27.18,0.56,45
2021-10-16,WA,31.00,0.28,22
2021-07-13,WA,16.55,0.28,22
2021-09-24,WA,38.88,0.75,60
2020-08-01,WA,11.71,0.35,28
2021-05-03,WA,14.66,0.10,8
2021-11-19,WA,21.38,0.30,24
2022-02-03,WA,113.33,0.00,0
2022-06-20,WA,24.25,0.00,0
2020-07-06,WA,15.59,0.14,11
2022-04-30,WA,29.06,0.00,0
2022-07-09,WA,38.35,0.00,0
2022-03-01,WA,17.90,0.66,53
2021-10-14,WA,35.54,0.58,46
2020-03-27,WA,6.54,0.35,28
2022-08-13,WA,21.04,0.00,0
2020-06-14,WA,2.26,0.05,4
2020-12-27,WA,11.80,0.00,0
2022-07-10,WA,30.31,0.00,0
2020-07-15,WA,8.83,0.21,17
2020-03-15,WA,1.44,0.03,2
2022-07-22,WA,34.94,0.06,5
2020-12-23,WA,21.85,0.39,31
2022-05-25,WA,56.25,0.13,10
2021-07-02,WA,5.85,0.01,1
2020-09-06,WA,4.46,0.00,0
2020-08-07,WA,10.89,0.24,19
2022-08-10,WA,26.08,0.20,16
2021-06-20,WA,4.83,0.00,0
2020-08-23,WA,6.00,0.08,6
2021-09-22,WA,29.14,0.73,58
2020-12-04,WA,22.09,0.31,25
2022-06-27,WA,23.54,0.16,13
2022-09-22,WA,17.13,0.21,17
2022-09-17,WA,15.11,0.00,0
2020-04-14,WA,3.06,0.48,38
2021-08-29,WA,37.39,0.11,9
2022-03-02,WA,23.20,0.44,35
2022-08-14,WA,15.99,0.00,0
2021-01-08,WA,55.43,0.81,65
2021-01-15,WA,34.63,0.34,27
2020-11-26,WA,36.53,0.00,0
2021-11-27,WA,6.98,0.00,0
2020-11-27,WA,31.85,-0.01,-1
2021-09-05,WA,37.03,0.16,13
2022-09-03,WA,13.50,0.00,0
2022-01-05,WA,137.47,0.00,0
2020-08-25,WA,3.98,0.11,9
2021-12-26,WA,63.08,0.00,0
2022-10-15,WA,0.15,0.00,0
2020-05-06,WA,3.46,0.10,8
2021-03-26,WA,12.70,0.06,5
2021-11-08,WA,15.23,0.36,29
2021-11-02,WA,23.10,0.46,37
2020-04-04,WA,5.39,0.33,26
2020-06-19,WA,6.28,0.13,10
2021-02-26,WA,14.65,0.18,14
2021-01-11,WA,22.73,0.00,0
2021-12-18,WA,28.28,0.00,0
2021-04-02,WA,18.31,0.20,16
2022-02-18,WA,32.76,1.16,93
2020-06-10,WA,3.05,0.18,14
2020-08-31,WA,3.41,0.13,10
2021-08-30,WA,30.33,0.11,9
2022-06-24,WA,42.03,0.16,13
2020-05-20,WA,2.16,0.08,6
2022-02-05,WA,111.56,0.00,0
2020-08-17,WA,4.55,0.05,4
2022-06-01,WA,19.90,0.21,17
2020-06-17,WA,2.91,-0.06,-5
2022-04-07,WA,13.76,0.13,10
2021-02-23,WA,6.43,0.30,24
2022-05-13,WA,36.99,0.14,11
2021-07-11,WA,5.84,0.01,1
2020-03-16,WA,1.58,0.00,0
2021-05-12,WA,17.66,0.26,21
2021-03-10,WA,8.65,0.29,23
2021-04-01,WA,12.45,0.19,15
2021-02-27,WA,11.18,0.00,0
2022-07-16,WA,42.63,0.00,0
2020-05-10,WA,2.98,0.13,10
2021-04-03,WA,14.01,0.00,0
2021-04-21,WA,21.86,0.19,15
2021-05-25,WA,18.93,0.16,13
2020-03-05,WA,0.19,0.00,0
2021-02-19,WA,15.90,0.24,19
2021-08-27,WA,52.72,0.45,36
2021-04-07,WA,13.60,0.09,7
2020-05-27,WA,1.74,0.21,17
2022-03-03,WA,21.80,0.00,0
2020-06-11,WA,2.61,0.05,4
2022-01-07,WA,212.96,0.38,30
2020-12-11,WA,36.43,0.36,29
2021-07-26,WA,10.78,0.06,5
2022-09-01,WA,15.41,0.25,20
2022-03-30,WA,11.69,0.23,18
2020-08-20,WA,7.93,0.19,15
2020-09-05,WA,6.45,0.00,0
2022-06-07,WA,28.74,0.24,19
2020-10-06,WA,5.88,0.09,7
2022-09-05,WA,7.79,0.00,0
2022-10-05,WA,14.36,0.20,16
2021-10-21,WA,39.11,0.58,46
2022-01-12,WA,216.83,0.96,77
2021-02-14,WA,8.88,0.00,0
2021-10-15,WA,32.53,0.45,36
2020-09-22,WA,4.11,0.19,15
2022-07-25,WA,18.96,0.38,30
2022-01-08,WA,185.35,0.00,0
2020-12-05,WA,27.68,0.00,0
2021-10-25,WA,21.89,0.36,29
2021-06-01,WA,4.99,0.30,24
2021-10-01,WA,41.28,0.49,39
2020-04-15,WA,2.58,0.26,21
2021-06-15,WA,5.30,0.23,18
2021-05-16,WA,17.36,0.04,3
2021-04-18,WA,22.10,0.00,0
2022-08-12,WA,23.68,0.40,32
2021-03-08,WA,7.64,0.28,22
2022-10-11,WA,8.18,0.21,17
2022-04-15,WA,16.08,0.21,17
2020-08-06,WA,10.20,0.36,29
2022-03-08,WA,13.01,0.36,29
2020-11-18,WA,21.33,0.26,21
2022-01-20,WA,230.76,1.36,109
2021-01-22,WA,32.49,0.61,49
2021-11-22,WA,17.34,0.36,29
2021-01-25,WA,11.14,0.43,34
2020-07-22,WA,8.56,0.04,3
2021-11-03,WA,20.93,0.39,31
2021-09-29,WA,34.36,0.79,63
2021-12-23,WA,52.50,0.36,29
2020-11-15,WA,22.69,0.00,0
2020-03-12,WA,0.76,0.03,2
2022-08-06,WA,24.18,0.00,0
2020-07-01,WA,6.76,0.09,7
2020-07-13,WA,13.86,-0.49,-39
2022-04-23,WA,42.78,0.00,0
2020-10-29,WA,9.84,0.08,6
2021-04-12,WA,4.81,0.09,7
2020-11-22,WA,28.58,0.00,0
2021-03-30,WA,9.40,0.14,11
2020-11-20,WA,28.48,0.20,16
2022-01-18,WA,92.59,0.43,34
2022-02-21,WA,12.28,0.00,0
2021-08-06,WA,33.43,0.16,13
2022-04-16,WA,18.38,0.00,0
2020-10-05,WA,5.18,0.20,16
2021-12-03,WA,25.51,0.41,33
2020-05-01,WA,4.13,0.13,10
2020-08-12,WA,6.50,0.10,8
2022-01-02,WA,96.29,0.00,0
2020-04-05,WA,5.13,0.34,27
2022-07-31,WA,20.98,0.00,0
2020-06-04,WA,2.55,0.04,3
2021-05-17,WA,7.94,0.23,18
2022-09-15,WA,16.64,0.00,0
2021-07-20,WA,9.04,0.16,13
2020-09-30,WA,5.69,0.03,2
2021-08-05,WA,30.91,0.13,10
2022-06-25,WA,38.11,0.00,0
2022-03-23,WA,13.28,0.16,13
2022-03-18,WA,14.44,0.40,32
2020-08-15,WA,7.70,0.14,11
2022-01-13,WA,203.31,0.50,40
2021-07-24,WA,16.94,0.04,3
2022-04-18,WA,11.58,0.09,7
2020-12-24,WA,32.60,0.28,22
2020-08-26,WA,5.71,0.05,4
2021-08-17,WA,27.16,0.26,21
2020-12-10,WA,37.73,-2.08,-166
2022-04-25,WA,16.10,0.14,11
2021-12-13,WA,9.90,0.33,26
2021-09-23,WA,52.12,0.76,61
2020-07-08,WA,6.51,0.13,10
2021-03-01,WA,5.94,0.16,13
2022-07-02,WA,37.04,0.00,0
2022-02-09,WA,89.51,1.19,95
2022-04-26,WA,19.10,0.05,4
2021-03-28,WA,12.21,0.00,0
2020-05-13,WA,2.03,0.16,13
2022-07-27,WA,31.06,0.31,25
2021-05-31,WA,6.84,0.00,0
2021-01-05,WA,23.30,0.74,59
2022-08-08,WA,13.11,0.00,0
2021-05-24,WA,1.03,0.09,7
2020-12-18,WA,46.78,-0.16,-13
2021-10-09,WA,30.78,0.18,14
2021-12-11,WA,17.79,0.00,0
2021-02-25,WA,12.44,0.38,30
2022-07-19,WA,27.24,0.18,14
2020-07-11,WA,6.13,0.00,0
2022-09-28,WA,17.19,0.14,11
2021-05-26,WA,22.51,0.24,19
2021-08-08,WA,26.99,0.04,3
2021-06-24,WA,7.19,0.11,9
2020-03-08,WA,0.36,0.03,2
2022-04-19,WA,7.05,0.24,19
2020-12-15,WA,23.06,0.44,35
2021-03-05,WA,10.51,0.11,9
2022-07-23,WA,30.65,0.00,0
2020-07-31,WA,11.06,0.00,0
2022-08-05,WA,25.18,0.35,28
2020-05-21,WA,1.54,0.09,7
2020-10-26,WA,7.56,0.31,25
2021-09-06,WA,32.03,0.16,13
2020-03-20,WA,2.53,0.11,9
2020-03-02,WA,0.00,0.06,5
2021-10-11,WA,20.15,0.18,14
2022-09-30,WA,15.58,0.34,27
2022-02-13,WA,28.04,0.00,0
2022-08-17,WA,19.56,0.54,43
2022-02-14,WA,24.98,0.71,57
2021-07-12,WA,5.79,0.01,1
2021-06-11,WA,8.69,0.15,12
2020-05-31,WA,2.99,0.00,0
2020-08-21,WA,8.64,0.16,13
2020-05-05,WA,1.71,0.26,21
2021-04-08,WA,12.91,0.13,10
2021-12-28,WA,40.58,0.26,21
2020-08-16,WA,9.03,0.19,15
2020-09-17,WA,5.31,0.14,11
2021-08-09,WA,24.68,0.04,3
2020-08-03,WA,7.14,0.05,4
2020-03-06,WA,0.26,0.01,1
2022-05-06,WA,14.01,0.09,7
2022-05-04,WA,33.30,0.10,8
2021-04-05,WA,9.48,0.09,7
2020-05-29,WA,3.81,0.06,5
2021-01-24,WA,23.49,0.00,0
2022-10-01,WA,13.28,0.00,0
2021-08-03,WA,26.50,0.11,9
2020-06-29,WA,4.84,0.13,10
2020-04-27,WA,2.74,0.20,16
2021-04-10,WA,18.79,0.00,0
2020-06-28,WA,3.94,0.00,0
2022-06-29,WA,44.92,0.36,29
2022-08-04,WA,28.60,0.00,0
2021-06-03,WA,9.31,0.25,20
2022-01-03,WA,69.88,0.00,0
2022-03-04,WA,20.39,0.89,71
2022-07-14,WA,39.36,0.25,20
2020-11-14,WA,30.99,0.00,0
2021-12-30,WA,85.79,0.18,14
2020-04-22,WA,2.71,0.13,10
2021-10-07,WA,36.76,0.69,55
2020-12-01,WA,27.61,0.39,31
2020-06-07,WA,1.76,0.08,6
2020-08-04,WA,7.44,0.24,19
2021-07-23,WA,16.08,0.15,12
2022-04-10,WA,11.11,0.00,0
2022-03-07,WA,1.64,0.64,51
2020-05-18,WA,2.44,0.01,1
2022-01-31,WA,109.16,0.96,77
2021-09-16,WA,39.83,0.70,56
2021-05-27,WA,15.20,0.16,13
2022-06-09,WA,40.74,0.18,14
2020-08-22,WA,9.60,0.09,7
2022-02-10,WA,72.12,0.00,0
2022-08-29,WA,10.21,0.06,5
2021-05-15,WA,12.40,-0.04,-3
2021-10-31,WA,20.76,0.00,0
2020-05-09,WA,3.43,0.20,16
2022-03-24,WA,13.33,0.00,0
2022-09-08,WA,15.20,0.00,0
2021-06-16,WA,5.81,0.01,1
2022-07-08,WA,44.28,0.21,17
2021-08-23,WA,29.76,0.11,9
2020-11-09,WA,16.69,0.26,21
2020-06-08,WA,5.20,0.03,2
2020-10-08,WA,10.19,0.08,6
2020-09-04,WA,6.93,0.10,8
2021-04-22,WA,20.25,0.08,6
2020-08-05,WA,7.59,0.06,5
2021-10-05,WA,29.93,0.66,53
2021-09-19,WA,29.86,0.29,23
2020-11-01,WA,10.76,0.00,0
2021-06-09,WA,8.49,0.10,8
2020-07-19,WA,11.41,0.04,3
2022-09-10,WA,12.36,0.24,19
2022-04-12,WA,9.43,0.24,19
2021-11-11,WA,23.44,0.00,0
2020-07-30,WA,10.90,0.13,10
2021-07-01,WA,5.75,0.10,8
2021-08-24,WA,34.66,0.43,34
2020-10-02,WA,7.48,0.14,11
2020-04-01,WA,6.00,0.64,51
2021-09-10,WA,54.33,0.85,68
2022-06-04,WA,47.95,0.00,0
2021-06-13,WA,5.70,0.00,0
2021-09-18,WA,44.52,0.29,23
2021-07-18,WA,8.86,0.00,0
2021-03-31,WA,13.41,0.13,10
2022-06-22,WA,36.66,0.33,26
2020-03-28,WA,7.85,0.18,14
2020-11-06,WA,17.46,0.10,8
2022-03-09,WA,19.64,0.35,28
2021-03-13,WA,8.68,0.00,0
2022-09-09,WA,16.26,0.00,0
2020-04-30,WA,3.51,0.16,13
2021-03-24,WA,10.15,0.18,14
2021-08-15,WA,33.31,0.04,3
2021-08-07,WA,29.33,0.04,3
2022-04-17,WA,12.04,0.00,0
2021-01-21,WA,21.69,1.56,125
2022-03-21,WA,2.66,0.28,22
2022-02-24,WA,43.49,0.00,0
2022-02-07,WA,40.24,1.65,132
2020-03-19,WA,1.66,0.10,8
2022-07-21,WA,39.56,0.21,17
2021-07-06,WA,1.68,0.08,6
2020-05-04,WA,3.80,0.09,7
2022-07-28,WA,29.26,0.19,15
2022-05-26,WA,53.28,0.16,13
2020-07-26,WA,9.91,0.09,7
2021-09-03,WA,54.20,0.60,48
2021-02-21,WA,9.84,0.00,0
2021-01-07,WA,30.81,0.36,29
2022-02-27,WA,57.35,0.00,0
2021-04-16,WA,21.40,0.23,18
2022-06-17,WA,38.56,0.24,19
2021-04-13,WA,17.90,0.14,11
2020-05-07,WA,4.19,0.26,21
2021-11-28,WA,8.46,0.00,0
2022-06-30,WA,43.73,0.00,0
2022-02-17,WA,41.75,0.00,0
2020-12-06,WA,24.79,0.00,0
2021-03-12,WA,12.64,0.20,16
2022-01-19,WA,174.95,0.00,0
2020-06-03,WA,3.28,0.08,6
2020-04-09,WA,4.90,0.31,25
2021-06-26,WA,5.64,0.00,0
2021-06-22,WA,4.33,0.06,5
2022-01-25,WA,106.14,1.03,82
2021-12-08,WA,15.43,0.46,37
2020-08-30,WA,6.68,0.00,0
2022-10-06,WA,14.68,0.04,3
2022-05-10,WA,26.88,0.13,10
2022-01-15,WA,205.89,0.00,0
2020-06-13,WA,5.86,0.11,9
2021-04-14,WA,13.85,0.21,17
2022-02-23,WA,38.08,1.46,117
2021-12-19,WA,21.48,0.00,0
2021-11-12,WA,28.00,0.95,76
2021-11-05,WA,22.89,0.39,31
2022-03-16,WA,14.95,0.68,54
2022-07-29,WA,36.26,0.00,0
2020-08-18,WA,5.29,0.30,24
2021-01-04,WA,24.06,0.29,23
2020-10-30,WA,13.34,0.09,7
2021-01-29,WA,35.29,0.53,42
2021-12-17,WA,26.21,0.26,21
2022-03-31,WA,10.39,0.20,16
2021-02-13,WA,11.23,0.00,0
2020-03-29,WA,5.46,0.00,0
2021-11-07,WA,21.75,0.00,0
2021-11-24,WA,13.98,0.39,31
2022-02-02,WA,120.21,0.86,69
2022-10-03,WA,7.94,0.06,5
2021-08-26,WA,47.72,0.29,23
2021-12-09,WA,20.30,0.48,38
2022-05-14,WA,44.97,0.00,0
2020-11-17,WA,26.85,0.29,23
2021-08-28,WA,44.48,0.11,9
2020-10-18,WA,7.64,0.00,0
2021-10-04,WA,23.56,0.18,14
2021-10-20,WA,30.48,0.61,49
2021-01-10,WA,47.05,0.01,1
2020-06-12,WA,2.96,0.13,10
2021-09-12,WA,36.50,0.26,21
2020-10-27,WA,7.20,0.20,16
2022-09-06,WA,6.29,0.19,15
2021-05-02,WA,17.99,0.00,0
2021-03-20,WA,12.44,0.00,0
2022-03-06,WA,8.71,0.00,0
2020-07-23,WA,9.29,0.18,14
2021-05-30,WA,10.50,0.00,0
2021-01-16,WA,25.50,0.00,0
2021-08-12,WA,49.20,0.14,11
2020-09-09,WA,3.05,0.31,25
2020-04-18,WA,4.06,0.26,21
2022-08-28,WA,10.71,0.00,0
2020-06-27,WA,6.59,0.08,6
2021-07-09,WA,6.50,0.14,11
2020-10-12,WA,7.58,0.00,0
2022-05-16,WA,23.94,0.26,21
2022-03-19,WA,12.33,0.00,0
2021-08-01,WA,8.19,0.01,1
2020-03-14,WA,1.15,0.04,3
2020-04-28,WA,1.94,0.26,21
2021-07-07,WA,4.64,0.16,13
2020-06-25,WA,6.68,0.20,16
2022-08-18,WA,20.91,0.00,0
2020-06-26,WA,6.53,0.05,4
2020-12-16,WA,22.04,1.11,89
2020-09-29,WA,5.24,0.30,24
2021-11-25,WA,14.06,0.00,0
2022-04-13,WA,14.13,0.05,4
2022-10-17,WA,15.94,0.18,14
2021-03-22,WA,6.58,0.11,9
2020-07-27,WA,6.68,0.21,17
2021-07-04,WA,4.49,0.06,5
2021-02-17,WA,9.38,0.63,50
2021-03-03,WA,12.66,0.30,24
2020-12-13,WA,44.50,0.00,0
2021-03-16,WA,7.61,0.18,14
2022-03-15,WA,14.34,0.00,0
2022-05-08,WA,21.73,0.00,0
2022-06-02,WA,47.79,0.15,12
2022-08-30,WA,12.71,0.14,11
2020-06-01,WA,4.79,0.08,6
2021-10-27,WA,19.94,0.54,43
2021-07-03,WA,4.80,0.06,5
2022-05-02,WA,18.60,0.04,3
2020-12-07,WA,40.70,0.20,16
2020-12-28,WA,15.08,0.14,11
2020-12-02,WA,28.34,0.56,45
2020-12-09,WA,39.04,0.61,49
2021-03-25,WA,9.93,0.16,13
2021-09-20,WA,24.71,0.30,24
2021-10-06,WA,32.38,0.71,57
2022-01-23,WA,216.85,0.00,0
2021-10-28,WA,41.88,0.39,31
2021-01-23,WA,21.91,0.00,0
2022-02-15,WA,30.95,0.00,0
2021-02-02,WA,12.00,-0.03,-2
2021-08-16,WA,26.08,0.04,3
2021-07-19,WA,6.63,0.01,1
2020-06-21,WA,3.54,0.06,5
2022-10-07,WA,11.31,0.24,19
2021-05-28,WA,17.56,0.14,11
2020-11-05,WA,20.39,0.19,15
2021-11-29,WA,9.64,0.61,49
2022-04-20,WA,14.23,0.06,5
2021-10-02,WA,39.06,0.18,14
2021-02-18,WA,12.64,0.55,44
2022-09-21,WA,16.14,0.21,17
2020-12-17,WA,27.26,0.94,75
2022-10-04,WA,9.08,0.19,15
2022-09-12,WA,7.66,0.33,26
2022-03-20,WA,5.64,0.00,0
2021-08-04,WA,67.44,0.11,9
2020-03-13,WA,1.29,0.08,6
2020-09-24,WA,7.74,-0.01,-1
2022-08-15,WA,12.29,0.24,19
2022-09-14,WA,14.83,0.23,18
2021-07-15,WA,9.88,0.11,9
2021-01-06,WA,31.05,0.80,64
2020-04-02,WA,5.26,0.19,15
2020-05-22,WA,2.49,0.08,6
2020-10-09,WA,9.48,0.09,7
2021-05-23,WA,4.10,0.00,0
2022-02-04,WA,93.16,1.53,122
2020-03-11,WA,0.86,0.06,5
2022-01-26,WA,178.85,0.50,40
2022-05-20,WA,67.04,0.38,30
2021-06-08,WA,6.53,-0.89,-71
2022-07-03,WA,27.20,0.00,0
2020-08-19,WA,6.80,0.16,13
2020-11-08,WA,19.38,0.00,0
2022-04-21,WA,18.65,0.13,10
2022-05-27,WA,49.27,0.23,18
2020-04-06,WA,4.98,0.43,34
2021-04-28,WA,18.70,0.15,12
2021-06-28,WA,2.78,0.06,5
2020-10-22,WA,9.58,0.04,3
2020-11-12,WA,22.58,0.31,25
2021-11-09,WA,18.45,0.38,30
2021-05-07,WA,19.79,0.14,11
2021-05-20,WA,11.86,0.21,17
2022-03-26,WA,11.64,0.00,0
2021-05-08,WA,17.51,0.00,0
2021-11-04,WA,29.44,0.50,40
2020-05-02,WA,4.09,0.08,6
2020-04-12,WA,3.06,0.21,17
2021-12-14,WA,13.59,0.35,28
2021-10-24,WA,23.44,0.00,0
2020-04-08,WA,3.93,0.33,26
2021-05-22,WA,15.34,0.00,0
2020-07-02,WA,9.23,0.04,3
2022-06-16,WA,38.59,0.15,12
2020-07-29,WA,8.41,0.08,6
2020-04-03,WA,5.41,0.29,23
2021-01-30,WA,21.50,-0.01,-1
2020-05-28,WA,3.98,0.14,11
2022-06-11,WA,31.85,0.00,0
2020-04-25,WA,3.18,0.19,15
2020-04-21,WA,3.14,0.38,30
2021-12-21,WA,21.51,0.38,30
2022-03-10,WA,20.59,0.00,0
2020-03-03,WA,0.16,0.04,3
2022-04-09,WA,14.61,0.00,0
2022-08-31,WA,13.60,0.23,18
2021-03-04,WA,9.33,0.25,20
2020-03-30,WA,1.51,0.08,6
2021-05-14,WA,19.25,-0.05,-4
2021-02-11,WA,17.23,0.38,30
2022-08-02,WA,18.69,0.01,1
2022-03-22,WA,10.68,0.30,24
2021-06-02,WA,8.86,0.15,12
2021-12-22,WA,26.13,0.38,30
2020-09-19,WA,6.93,0.00,0
2021-08-21,WA,44.65,0.11,9
2021-09-11,WA,47.30,0.26,21
2021-03-29,WA,11.40,0.10,8
2022-08-19,WA,21.33,0.43,34
2021-06-29,WA,3.30,0.11,9
2021-05-09,WA,14.44,0.00,0
2021-02-09,WA,8.61,1.34,107
2020-04-16,WA,4.05,0.20,16
2021-11-30,WA,17.25,0.58,46
2022-08-11,WA,23.43,0.21,17
2021-07-30,WA,8.76,0.04,3
2022-02-06,WA,59.84,0.00,0
2020-09-27,WA,5.75,0.00,0
2022-08-24,WA,16.95,0.33,26
2020-09-13,WA,4.88,0.00,0
2022-07-30,WA,27.91,0.00,0
2021-04-30,WA,20.38,0.15,12
2022-02-26,WA,30.50,0.00,0
2020-11-11,WA,19.14,0.00,0
2021-09-01,WA,46.80,0.46,37
2021-01-17,WA,30.28,0.00,0
2020-05-16,WA,3.95,0.10,8
2021-07-22,WA,16.53,0.04,3
2021-07-31,WA,13.95,0.01,1
2021-04-11,WA,18.41,0.00,0
2021-09-13,WA,34.91,0.26,21
2022-08-09,WA,22.75,0.43,34
2020-12-26,WA,16.36,0.00,0
2020-08-02,WA,8.74,0.05,4
2022-03-05,WA,17.49,0.00,0
2022-06-15,WA,38.64,0.26,21
2022-07-26,WA,22.63,0.23,18
2021-07-27,WA,12.16,0.10,8
2022-09-07,WA,9.91,0.28,22
2020-04-26,WA,3.46,0.14,11
2021-08-13,WA,44.20,0.30,24
2022-04-28,WA,29.14,0.10,8
2021-05-01,WA,26.80,0.00,0
2021-10-08,WA,28.96,0.63,50
2022-05-07,WA,51.77,0.00,0
2021-06-17,WA,8.48,0.11,9
2021-03-21,WA,8.51,0.00,0
2021-12-05,WA,15.04,0.00,0
2022-05-21,WA,15.14,0.00,0
2022-02-01,WA,89.77,0.00,0
2022-08-21,WA,12.70,0.00,0
2022-05-18,WA,45.53,0.20,16
2022-06-26,WA,29.56,0.00,0
2020-06-23,WA,5.26,0.10,8
2020-03-22,WA,2.25,0.01,1
2022-09-25,WA,9.76,0.00,0
2020-08-29,WA,7.16,0.00,0
2021-04-23,WA,17.45,0.08,6
2021-09-08,WA,36.64,0.58,46
2021-04-24,WA,21.83,0.00,0
2021-02-12,WA,13.23,0.53,42
2020-05-24,WA,2.95,0.05,4
2021-02-03,WA,10.84,0.90,72
2021-08-02,WA,12.75,0.04,3
2021-01-20,WA,19.29,0.00,0
2020-09-14,WA,3.84,0.19,15
2022-04-11,WA,8.00,0.00,0
2021-06-05,WA,8.51,0.00,0
2022-05-28,WA,38.81,0.00,0
2020-11-10,WA,17.59,0.28,22
2021-04-15,WA,16.75,0.06,5
2020-12-14,WA,29.84,0.49,39
2022-09-19,WA,9.00,0.20,16
2020-12-12,WA,37.79,0.00,0
2020-05-03,WA,3.13,0.05,4
2021-12-25,WA,76.77,0.00,0
2021-10-18,WA,16.96,0.28,22
2022-09-27,WA,13.60,0.21,17
2021-09-02,WA,52.60,0.40,32
2020-10-24,WA,12.84,0.00,0
2020-04-19,WA,3.43,0.14,11
2020-03-09,WA,0.51,0.04,3
2021-03-19,WA,11.51,0.08,6
2021-12-16,WA,23.45,0.23,18
2020-03-01,WA,0.00,0.00,0
2020-06-15,WA,5.35,0.05,4
2020-06-09,WA,4.10,0.19,15
2022-02-16,WA,43.82,1.86,149
2022-05-01,WA,19.15,0.00,0
2021-09-14,WA,35.58,0.70,56
2021-07-17,WA,7.75,0.00,0
2021-12-01,WA,28.01,0.53,42
2020-10-11,WA,8.54,0.00,0
2020-04-29,WA,2.60,0.19,15
2022-07-17,WA,25.55,0.00,0
2021-02-04,WA,25.89,0.35,28
2020-10-23,WA,8.90,0.09,7
2022-05-30,WA,22.80,0.00,0
2020-07-20,WA,10.63,0.08,6
2020-10-03,WA,10.23,-0.01,-1
2020-08-27,WA,7.16,0.13,10
2020-09-08,WA,2.38,0.00,0
2020-05-17,WA,2.01,0.01,1
2022-01-09,WA,232.60,0.00,0
2020-06-06,WA,5.31,0.05,4
2020-05-08,WA,2.38,0.18,14
2022-01-17,WA,207.59,0.00,0
2022-10-14,WA,9.94,0.08,6
2020-09-15,WA,4.76,0.11,9
2020-09-23,WA,6.20,0.14,11
2020-09-26,WA,8.33,0.00,0
2021-05-18,WA,7.23,0.16,13
2021-02-16,WA,6.38,0.43,34
2022-04-08,WA,17.84,0.15,12
2022-09-18,WA,10.40,0.00,0
2020-07-28,WA,12.91,0.38,30
2022-01-30,WA,204.85,0.00,0
2021-06-19,WA,5.53,0.13,10
2020-05-12,WA,1.83,0.21,17
2020-06-20,WA,6.85,0.13,10
2022-01-04,WA,84.77,0.70,56
2022-01-27,WA,285.77,0.84,67
2020-07-14,WA,7.34,0.06,5
2021-12-31,WA,129.57,0.00,0
2020-11-23,WA,35.61,0.45,36
2022-04-14,WA,18.84,0.16,13
2022-04-29,WA,32.21,0.11,9
2022-09-23,WA,14.38,0.15,12
2020-11-30,WA,28.89,0.88,70
2022-02-19,WA,39.98,0.00,0
2020-03-23,WA,3.54,0.19,15
2021-01-03,WA,22.31,-0.03,-2
2021-10-19,WA,20.03,0.28,22
2020-09-02,WA,4.70,0.05,4
2021-06-27,WA,4.18,0.05,4
2022-05-15,WA,24.86,0.00,0
2021-05-06,WA,18.95,0.18,14
2021-12-29,WA,59.68,0.21,17
2020-12-19,WA,36.84,0.00,0
2021-05-10,WA,9.65,0.28,22
2022-10-08,WA,10.35,0.00,0
2022-06-14,WA,29.73,0.09,7
2021-03-07,WA,9.00,0.00,0
2020-07-09,WA,7.98,0.19,15
2022-09-20,WA,11.84,0.16,13
2020-09-12,WA,6.53,0.00,0
2022-01-24,WA,199.77,0.66,53
2021-02-28,WA,10.40,0.00,0
2021-04-17,WA,20.80,0.00,0
2020-09-20,WA,5.19,0.00,0
2022-10-10,WA,6.28,0.04,3
2021-03-02,WA,4.64,0.24,19
2020-11-24,WA,52.15,0.44,35
2021-05-21,WA,16.20,0.15,12
2022-05-05,WA,32.53,0.10,8
2020-09-07,WA,5.08,0.00,0
2022-07-20,WA,34.19,0.40,32
2022-09-04,WA,10.63,0.00,0
2022-10-12,WA,9.09,0.16,13
2020-05-26,WA,2.04,0.10,8
2022-10-16,WA,0.00,0.00,0
2020-10-16,WA,8.93,0.09,7
2022-05-29,WA,27.24,0.00,0
2020-06-22,WA,4.99,0.08,6
2020-09-16,WA,3.84,0.06,5
2021-05-05,WA,14.08,0.14,11
2020-08-10,WA,7.04,0.11,9
2022-10-09,WA,7.46,0.00,0
2020-03-10,WA,1.13,0.04,3
2021-10-23,WA,26.78,0.00,0
2021-12-20,WA,18.20,0.26,21
2022-07-01,WA,46.73,0.45,36
2020-03-18,WA,2.01,0.24,19
2020-09-10,WA,5.96,0.09,7
2020-05-23,WA,3.61,0.09,7
2020-08-13,WA,7.35,0.15,12
2021-06-07,WA,4.58,0.25,20
2022-09-26,WA,8.69,0.13,10
2021-09-28,WA,34.03,0.79,63
2020-07-10,WA,8.53,0.19,15
